"id","name","date_entered","date_modified","modified_user_id","created_by","description","deleted","assigned_user_id","account_type","industry","annual_revenue","phone_fax","billing_address_street","billing_address_city","billing_address_state","billing_address_postalcode","billing_address_country","rating","phone_office","phone_alternate","website","ownership","employees","ticker_symbol","shipping_address_street","shipping_address_city","shipping_address_state","shipping_address_postalcode","shipping_address_country","parent_id","sic_code","campaign_id"
"be16ed5f-9f0c-cc1c-ab2f-52cf86496d4c","Interlex Translations","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"372 6309 660",,"ax533HIHW3YxbOyWoDhOYa0//N2LFSB5",,"0",,,,,,,,"0",
"be410d80-3659-6da0-4e45-55b8d9ca830d","JILIT","2015-07-29 08:17:00","2017-07-27 04:10:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXF09ZzKSsfhKLojTKYT99gn",,,,,,,,,,,
"be8e6a49-fa13-be80-e45f-60927f44a1ee","Angara","2021-05-05 05:50:00","2021-05-05 05:50:00","a28ee855-97c3-4039-2733-5f7d551f6048","a28ee855-97c3-4039-2733-5f7d551f6048",,"0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,,,,,"9zjn2CEEAXHqTD9zlwAYPl1UlKn3KdIK",,,,,,,,,,,
"beab5d08-e174-fafe-4f38-52cf86e7d4eb","Manipal Global","2014-01-10 00:06:00","2014-01-10 00:06:00","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"bf56f551-e23d-36bc-b681-60e812124e76","FT_ITP Japan","2021-07-09 03:40:00","2021-07-09 03:40:00","e31bef39-71e9-8998-e7cf-60db27351b1c","e31bef39-71e9-8998-e7cf-60db27351b1c",,"0","b569b6a2-80cd-75c3-d7ea-60db29fd6e02",,,,,,,,,"Japan",,,,"9zjn2CEEAXGhbvgI3iQWT/mOMou375gB",,,,,,,,,,,
"bf5e1fd3-1789-86ad-bbba-5c597f83c7b2","Exponent Dynamix","2019-02-05 06:48:00","2019-02-05 06:48:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,"India",,,,"9zjn2CEEAXHkPOT/ZR1opvGbQFH2JPzv59EyZRgDmPU=",,,,,,,,,,,
"bf6d8d38-50af-66c4-415d-603c8920e2af","Netafim","2021-03-01 00:58:00","2021-03-01 00:58:00","a28ee855-97c3-4039-2733-5f7d551f6048","a28ee855-97c3-4039-2733-5f7d551f6048",,"0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,,,,,"9zjn2CEEAXGQttVGVTlfx33/hd1EcXTX",,,,,,,,,,,
"bfe304b9-29b1-3764-5cf6-5b644d24dfa5","N & N Chopra Consultants Pvt. Ltd.","2018-08-03 07:11:00","2018-08-06 23:43:00","1b6d6ce2-fd52-fd28-6f91-5ad088884fa8","1b6d6ce2-fd52-fd28-6f91-5ad088884fa8",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXG7+jxF6c3kv/AWXqmx05i6H/ROvSCtEfQ=",,,,,,,,,,,
"c001e8fb-f4a6-f3c9-f42e-5902d003e8b8","BRCC","2017-04-27 23:46:00","2017-04-27 23:46:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXG/f/Dgafm7PSbiqANnRsaG",,,,,,,,,,,
"c01eba7e-59ec-29b1-31e8-5b39f56cef98","Sound & Vision India","2018-07-02 04:22:00","2018-07-02 04:22:00","76c350a3-ebd1-e461-62c7-598304bd5e45","76c350a3-ebd1-e461-62c7-598304bd5e45","Owners: Mohit Shetty and Mona Shetty","0","1e60b152-a68f-11a5-3546-60e2cc8e329d",,,,,"Sangam ,'C' -Wing 2nd Floor
Above State Bank of India
Juhu Versova Link Road
Andheri West","Mumbai","Maharashtra","400053","India",,"+91-22-26251800 /6300 /3600",,"9zjn2CEEAXEG3A4Q97d5FyRIUsxY+7xtslKZBv332lGskWFTnjKUkw==",,,,"Sangam ,'C' -Wing 2nd Floor
Above State Bank of India
Juhu Versova Link Road
Andheri West","Mumbai","Maharashtra","400053","India",,,
"c0274be4-17ca-2504-70e8-5934ea439f16","SpiceDigital","2017-06-04 23:52:00","2018-11-24 16:57:00","af66a9e4-bda3-ca80-8b94-52b90f86f9b6","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXF2p7ZkllYMxi6BPTLwDpMeMuXdQuC0t1E=",,,,,,,,,,,
"c05078df-5b11-a5bd-9122-52cf86625c7f","abby language services","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"-7922",,"m7hbZeJcrn3YPoMVcW3exYafhRduVrZM",,"0",,"880 North McCarthy Blvd Milpitas, CA,",,,,,,"0",
"c0d00f7f-198f-5fbe-a226-5a6ff325fe02","SBM","2018-01-29 22:56:00","2018-01-29 22:56:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"jh0QK02NLUq69ur8cknL44qgCA+W+dGf",,,,,,,,,,,
"c125039d-9fd5-f9ec-ff11-52cf86c61e80","Future Architect","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"c13dd4c4-9a30-18d9-79e2-5e99aac732f8","pollion","2020-04-17 07:38:00","2020-04-17 07:38:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"y0Gy2r3bLMpRKbAvHfOBz1q7o1/xB8qZ",,,,,,,,,,,
"c15da779-066d-23e0-e22a-5bc0376338b8","Havas Media","2018-10-12 00:25:00","2018-10-12 00:25:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"y0Gy2r3bLMrlSFo//yimB+M02bkublb+",,,,,,,,,,,
"c1684637-8041-36ee-391e-52cf8615195f","RS_Globalization Services","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"49 8034 707841",,"LDa5mpF/QdQ0SWtDEAG3k4KWsU2IeOmb",,"0",,,,,,,,"0",
"c1b31268-ec18-96d4-57be-52cf863a37d6","Thermax Ltd","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0","91-20-25542242",,,,,,,"91-20-66051200",,"9zjn2CEEAXEq/Cr7I4kUjegfTdN44Cythp+FF25Wtkw=",,"0",,"Thermax House, 14 Mumbai-Pune Road",,,,,,"0",
"c1b3f8d5-c33d-7ce5-4b0b-5c8f6eae8cc3","EMFIOS Technologies Private Limited","2019-03-18 04:42:00","2019-03-18 04:42:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"y0Gy2r3bLMpTazPH9UVowftD5IqJ5GeV",,,,,,,,,,,
"c1c74b3f-3e25-f8bc-8cf9-52cf86a50cd9","E.P.A. Language Services Limited","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"44 (0) 20 8961 7943",,"3hM7PrNNqk1aZkGbFU5J6w==",,"0",,,,,,,,"0",
"c1e68901-eec3-e984-35cf-62b02a903ef8","ITC essentra","2022-06-20 08:04:36","2022-06-20 08:04:36","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","Thai Interpretation task","0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,"Bangalore",,,"India",NULL,,NULL,"nJkRxZjb4XOG/tnfilCX45zBiCz1BW3/",NULL,,NULL,,,,,,,NULL,
"c2531704-7273-2a1c-3d64-52cf86b8597c","Interpro Translation Solutions, Inc","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"1 630 245 7150",,"ax533HIHW3bpdAd+ipml/UWpb/Ua02rP",,"0",,,,,,,,"0",
"c2b1c157-a2a1-2abf-b59c-52cf866aaae0","Manpower Group","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"9zjn2CEEAXHN2MwW3zvfJpwqKyurnhEq3ZuNRWEEyoLz7z+FqMWCLY4In2/N0I8SBoK2swZ5FEIDIoR2UsHhlsvJtyLcErTC",,"0",,"ManpowerGroup 100 Manpower Place Milwaukee, WI 53212 USA",,,,,,"0",
"c2ba7ea4-0091-d022-322b-54896823d32c","Kontecs KK","2014-12-11 04:18:00","2017-07-28 00:15:00","3d2b386d-4daa-eb46-e296-52b91636c20d","af66a9e4-bda3-ca80-8b94-52b90f86f9b6",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"L1kGOcVjqFt9GVs0I9TbGNpu5uMaMlGj",,,,,,,,,,,
"c35c4c6f-9c2f-da9e-9ce2-631187e31c79","House of content","2022-09-02 04:33:14","2022-09-02 04:33:14","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72","Eng to Turkish revision","0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,"Dubai",NULL,,NULL,"y0Gy2r3bLMouOpMHpCpsZvOc3USx9so4",NULL,,NULL,,,,,,,NULL,
"c39d471a-4939-b7a9-c648-59802c40d324","Wikreate Media","2017-08-01 01:52:00","2017-08-01 01:52:00","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2","9dcda0e2-91df-6f88-5b7a-597ad2fd90c2",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,,,,,,,,,,,,
"c3b115ab-0bc2-a25c-1830-55800b1633c1","Admerix","2015-06-16 06:10:00","2015-06-16 06:10:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"9zjn2CEEAXH8zssz6IiM0sC6o+LI/+9x",,,,,,,,,,,
"c48f5b37-1b1b-9f14-e982-52cf862f65e8","Accent Multilingual Services","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"44 (0) 207 248 9266",,"i4uqJLbYa9B2TxjMruH3v33nM6I3MZmkUr3dnmsDR30=",,"0",,,,,,,,"0",
"c4c8048b-429a-343c-fa99-52cf8683427d","Omnilingua","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0","+1 319 365 7893",,,,,,,"+1 319-365-8565",,"9zjn2CEEAXH1d3QoQdkPmxYc7xv4unrs59EyZRgDmPU=",,"0",,"OmniLingua Worldwide, LLC 306 Sixth Ave. SE Cedar Rapids, IA 52401 USA",,,,,,"0",
"c508ca32-9160-c9e9-9513-52cf86c926cf","APOL","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"c53f00d1-b327-d189-6dfb-56456e8fc85a","GSG Telco","2015-11-12 23:32:00","2018-06-25 03:43:00","9c772059-c103-be30-e89e-52b90d9098a7","6476861b-f4f6-fe2d-2529-54a127b0538a",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,"Pune",,,"India",,,,"RUml1YxX2hyRat/edX5awIafhRduVrZM",,,,,,,,,,,
"c550f4bd-533d-cb2f-bcd9-5accd0204baf","Legum Amicuss","2018-04-10 09:25:00","2018-04-10 09:25:00","af66a9e4-bda3-ca80-8b94-52b90f86f9b6","af66a9e4-bda3-ca80-8b94-52b90f86f9b6",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXFZ8zcIGFOWinOtRoMNI3onRalv9RrTas8=",,,,,,,,,,,
"c57f077c-4a25-1333-2ca9-52cf862747f3","RS_Globalization Services","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"49 8034 707841",,"LDa5mpF/QdQ0SWtDEAG3k4KWsU2IeOmb",,"0",,,,,,,,"0",
"c5b2b28b-e99d-dae9-0f53-52cf86a09f5f","EC Innovations","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Prospect",,"0",,,,,,,,"86-10-6786-8761",,"9zjn2CEEAXH3NVPTGu1s8IPxSwNYcviCIiJrHl8Yiu3CYQmrEH4J+7fo8AnImHzh",,"0",,"2F, Hua Teng Mansion No. 23, Xi Huan Bei Road Beijing Economic-Technological Development Zone Beijing 100176, P.R.China",,,,,,"0",
"c630a532-3dae-849c-56ab-52cf8689afc7","Thomson Digital","2014-01-10 00:06:00","2017-11-27 22:23:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"9zjn2CEEAXGSUR72CamnZTysv+1mWACRWLt51yJBVEU=",,"0",,"NSEZ Unit I B-10/12, Noida Special Economic Zone Noida 201 305",,,,,,"0",
"c692ee69-019e-bfa3-899d-52cf86fb65d5","ITC Limited - ITC R&D Centre","2014-01-10 00:06:00","2014-01-10 00:06:00","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"c6cb5cee-2682-117b-4661-5a2fa00fabf3","XTLT","2017-12-12 03:55:00","2017-12-12 03:55:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"84oRmN/xGoRFhuLzLvpiPg==",,,,,,,,,,,
"c6f580d3-d0f1-7a77-4a9e-52cf86869253","MAPI Group","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec","This could have been an active account....","0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Prospect",,"0",,,,,,,,,,"9zjn2CEEAXGgr6X6bK/9uF8Zn8HP8Y8cTEQUsx6jpjU=","Private","0",,,,,,,,"0",
"c8783c57-dd8f-ceeb-4693-623aea4bd3e6","Chetan Jadhav","2022-03-23 04:07:00","2022-05-19 10:17:21","12a4e58a-0f58-f2e9-109b-60db2dffa10d","12a4e58a-0f58-f2e9-109b-60db2dffa10d",,"1","12a4e58a-0f58-f2e9-109b-60db2dffa10d",,,,,,,,,,,,,"XV7FG0ZnKxwTWmCYEvkRpQ==",,,,,,,,,,,
"c8927088-8c45-a672-3e8c-5bea6ff3434e","Future Group","2018-11-13 01:02:00","2018-11-13 01:02:00","1b6d6ce2-fd52-fd28-6f91-5ad088884fa8","1b6d6ce2-fd52-fd28-6f91-5ad088884fa8",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"vBvf5a2PdY7zpzTihghQWHCgYXfzQZ45",,,,,,,,,,,
"c91c31f3-9285-08ae-ac54-52cf869b84ec","Accunova","2014-01-10 00:06:00","2014-01-10 00:06:00","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"c91d458d-bafa-b3f8-5b1c-52cf86dbc619","Deepak Novochem","2014-01-10 00:06:00","2014-01-10 00:06:00","1","9c772059-c103-be30-e89e-52b90d9098a7",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"KctdOVj2xuY=",,,,,,,,,,,
"c9b0e6e3-f485-d737-0440-55e92dd0bf47","Gymglish","2015-09-04 00:04:00","2015-09-04 00:04:00","f2ee09ee-6efa-f09e-aa63-52b910eb7a06","f2ee09ee-6efa-f09e-aa63-52b910eb7a06",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,"Gymglish. 16A, Boulevard de Reuilly, 75012 Paris, France.",,"Paris",,"France",,,,"y0Gy2r3bLMq8fjCx6OkHR+9lphrORx0LTEQUsx6jpjU=",,,,"Gymglish. 16A, Boulevard de Reuilly, 75012 Paris, France.",,"Paris",,"France",,,
"c9b4f08c-3904-eb18-eb84-52cf869b5274","Ecron Acunova","2014-01-10 00:06:00","2014-01-10 00:06:00","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb","8d424d80-cfeb-3eb9-ca2c-52b9155fc7cb",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"c9d002fa-d55e-eb32-6a6c-52cf866bfa10","American Translation Partners Inc","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"1 508 8238892",,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"c9f9c630-c1b9-e9f7-0456-52cf8663fa15","RWS Holding PLC","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec","This is an on going account. We still have not received any further communication from them for the project.","0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Partner",,"0","+44 (0) 1753 480 280",,,,,,"Active","+44 (0) 1753 480 200",,"9zjn2CEEAXEAHepjucLDIZeVt15249r1","Private","0",,"Europa House Chiltern Park Chiltern Hill Chalfont St Peter Bucks SL9 9FG United Kingdom",,,,,,"0",
"ca0f3e9d-6c58-70c2-e043-5850f63d7575","Flipick","2016-12-14 02:07:00","2018-07-11 04:51:00","9c772059-c103-be30-e89e-52b90d9098a7","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c",,,,,,,,,,,,,"9zjn2CEEAXEfYmRM6PXFPsjskb8vYWV6",,,,,,,,,,,
"ca120efd-534b-fa9e-31b6-52cf869542bb","Exemplarr","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec","Query came but  it didn't got materalized","0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Prospect",,"0","91-44-24544404",,,,,,,"91-44-24544401 / 02/ 03",,"9zjn2CEEAXEStrr9wyD952mAno601dbATEQUsx6jpjU=","Private","0",,"Exemplarr Worldwide Ltd., No. 141, Rajiv Gandhi Salai, (OMR) Kottivakkam, Chennai",,,,,,"0",
"ca42e381-edc0-47d9-f6d5-52cf86333e69","TJC Global Ltd","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,"44 (0) 1865 511 872",,"WwFi04FqQRIxBsH8O8qXU9pu5uMaMlGj",,"0",,,,,,,,"0",
"ca780c90-3c5a-6e79-7109-602e67be32de","Assesshub","2021-02-18 07:43:00","2021-03-15 04:32:00","a28ee855-97c3-4039-2733-5f7d551f6048","a28ee855-97c3-4039-2733-5f7d551f6048",,"0","c60008fb-dc9b-5bf8-4e69-60e2ccaa9f72",,,,,,,,,,,,,"m7hbZeJcrn1dE3LA4f3BiYqgCA+W+dGf",,,,,,,,,,,
"caefbe85-5111-ae81-01f4-57e298e680eb","Posiview Technologies","2016-09-21 08:54:00","2016-09-21 08:54:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXG9gK9zmEDTcMU9dVOdgJ0PRalv9RrTas8=",,,,,,,,,,,
"cb045daa-25cf-9695-8b98-52cf8617c85a","itl AG","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,"0",,,,,,,,,,"9zjn2CEEAXFqRzIefSqXrvrPHt+PmiJB",,"0",,,,,,,,"0",
"cb20cc93-16c2-6d3c-9a12-54c8dec8881f","Xiaomi Technology India Pvt Ltd","2015-01-28 07:35:00","2017-11-17 09:36:00","9c772059-c103-be30-e89e-52b90d9098a7","f2ee09ee-6efa-f09e-aa63-52b910eb7a06",,"0","6c63b1cf-dd47-3a48-33e5-60dc644f346b","Customer","Communications",,,"iKeva business centre,
8th floor, Umiya Business Bay Tower 1,
Cessna Business Park, Kadubeesanahalli,
Marathahalli-Sarjapur Outer Ring Road,","Bangalore","Karnataka","560103","India",,"080-67577733",,"9zjn2CEEAXHLaOoXE0SHTqOAQ04pBgsQ",,,,"iKeva business centre,
8th floor, Umiya Business Bay Tower 1,
Cessna Business Park, Kadubeesanahalli,
Marathahalli-Sarjapur Outer Ring Road,","Bangalore","Karnataka","560103","India",,,
"cb604138-7399-0807-609f-52cf86aa0e05","Marubeni","2014-01-10 00:06:00","2014-01-10 00:06:00","1","1",,"0","52df71cb-82fa-9376-9da7-60e7d74f0e09",,,"0",,,,,,,"Active",,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"cb7c3dc5-2f90-e007-0675-5562e8c301fa","iLen Technology Co., Ltd.","2015-05-25 03:46:00","2016-07-12 03:57:00","6476861b-f4f6-fe2d-2529-54a127b0538a","6476861b-f4f6-fe2d-2529-54a127b0538a",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,"China",,,,"9zjn2CEEAXFLlW3TEwc864qgCA+W+dGf",,,,,,,,,,,
"cc350aaf-8527-13ea-2eba-5667ded97d2c","VN Loc","2015-12-09 02:26:00","2015-12-09 02:26:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"Pae0UeZ3NRJHYKR4Gq8TrePvjTn5vzRM",,,,,,,,,,,
"cc65b403-2926-0b6d-b2a7-573c3007abab","Translated.Net","2016-05-18 03:38:00","2019-08-26 00:23:00","9c772059-c103-be30-e89e-52b90d9098a7","7767cb6e-8535-d99e-7234-52b9137ef1ec",,"0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3",,,,,,,,,,,,,"9zjn2CEEAXHWASMyeFN5802TQX31JFsUpoBoqqa1Pfc=",,,,,,,,,,,
"cd0470c1-dab7-838b-8b3c-530ffc8a9546","KWIX","2014-02-27 21:32:00","2017-07-28 00:12:00","3d2b386d-4daa-eb46-e296-52b91636c20d","441be560-0a0d-4a2c-e612-52b911929f32","kwix,co.,ltd.","0","52df71cb-82fa-9376-9da7-60e7d74f0e09","Customer",,,,,"Aichi pref.",,,"Japan",,,,"y0Gy2r3bLMqV5RcA6u9pkxFZSxioZQMGKYYk1spKAULLP2NnDNUeZNqz9g2Z7X0p4exVoZ5Ce2U=",,,,,,,,,,,
"cd9a41b1-f2df-2edb-999d-52cf8696030f","Cargill India","2014-01-10 00:06:00","2018-05-03 06:19:00","9c772059-c103-be30-e89e-52b90d9098a7","9c772059-c103-be30-e89e-52b90d9098a7",,"0","74a1dd5e-cb0b-f4bf-42a2-60e2cb12678c","Customer",,"0",,,,,,,"Acquired",,,"KctdOVj2xuY=",,"0",,,,,,,,"0",
"cdb65a47-34b8-8828-5910-52cf86c180d5","Ednexa Education","2014-01-10 00:06:00","2014-01-10 00:06:00","7767cb6e-8535-d99e-7234-52b9137ef1ec","7767cb6e-8535-d99e-7234-52b9137ef1ec","There was translation requirement from them, bu the project went on hold.","0","c0cbbe23-a6da-1f83-6408-60dc5be1c4c3","Prospect",,"0",,,,,,,,"9665530682",,"9zjn2CEEAXGfo/Z196r6ts/y7tHTr8mq","Private","0",,"1, Shahu College Rd, Sivadarshan Poorgrasta Vasahat, Parvati Darshan, Pune",,,,,,"0",
